REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-DEC-2024,"Investor's Fiduciary Advisor Network, LLC",440
31-DEC-2024,"Investments & Financial Planning, LLC",2225562
31-DEC-2024,"Investment Planning Advisors, Inc.",503588
31-DEC-2024,Investment Management Corp of Ontario,143267894
31-DEC-2024,"Investment Advisory Group, LLC",2432824
31-DEC-2024,Investmark Advisory Group LLC,1986489
31-DEC-2024,Intrepid Financial Planning Group LLC,465628
31-DEC-2024,"Impact Partnership Wealth, LLC",2005078
31-DEC-2024,Ilmarinen Mutual Pension Insurance Co,169613
31-DEC-2024,Howard Capital Management Inc.,35406315
31-DEC-2024,"IMC-Chicago, LLC",15586840848
31-DEC-2024,"IHT Wealth Management, LLC",12310041
31-DEC-2024,"IFS Advisors, LLC",150632
31-DEC-2024,"IFP Advisors, Inc",7999777
31-DEC-2024,"IFG Advisory, LLC",6776031
31-DEC-2024,"IFG Advisors, LLC",1374671
31-DEC-2024,IFC Advisors LLC,1131559
31-DEC-2024,"IEQ CAPITAL, LLC",24272953
31-DEC-2024,"ICONIQ Capital, LLC",4714428
31-DEC-2024,ICICI Prudential Asset Management Co Ltd,7753728
31-DEC-2024,IBEX WEALTH ADVISORS,4038404
31-DEC-2024,"IAMS WEALTH MANAGEMENT, LLC",2034142
31-DEC-2024,"IAG Wealth Partners, LLC",109441
31-DEC-2024,Hyperion Asset Management Ltd,472664028
31-DEC-2024,"Hutchens & Kramer Investment Management Group, LLC",233206
31-DEC-2024,"Hurlow Wealth Management Group, Inc.",272996
31-DEC-2024,"Hurley Capital, LLC",578310
31-DEC-2024,Hummer Financial Advisory Services Inc,646144
31-DEC-2024,Humankind Investments LLC,302880
31-DEC-2024,Human Investing LLC,442347
31-DEC-2024,"Hudson Value Partners, LLC",235479
31-DEC-2024,Hudson Canyon Capital Management,3008608
31-DEC-2024,Hudson Bay Capital Management LP,1302997837
31-DEC-2024,"Hudock, Inc.",380417
31-DEC-2024,"IMA Advisory Services, Inc.",3797308
31-DEC-2024,IMZ Advisory Inc,204343
31-DEC-2024,Illinois Municipal Retirement Fund,37600735
31-DEC-2024,"INSIGNEO ADVISORY SERVICES, LLC",14775900
31-DEC-2024,"Ignite Planners, LLC",6967629
31-DEC-2024,"Icon Wealth Advisors, LLC",2350218
31-DEC-2024,IVC Wealth Advisors LLC,939332
31-DEC-2024,IRON Financial LLC,391725
31-DEC-2024,IQ EQ FUND MANAGEMENT (IRELAND) Ltd,5593588
31-DEC-2024,IPG Investment Advisors LLC,9873484
31-DEC-2024,"INVICTUS PRIVATE WEALTH, LLC",930851
31-DEC-2024,"INVESTMENT PARTNERS, LTD.",669567
31-DEC-2024,INVESTMENT MANAGEMENT CORP /VA/ /ADV,59365
31-DEC-2024,INVESTMENT HOUSE LLC,2263523
31-DEC-2024,INVESTMENT COUNSEL CO OF NEVADA,6866
31-DEC-2024,INVESTMENT ADVISORY SERVICES INC /TX /ADV,209997
31-DEC-2024,"INVESCO, LLC",213631
31-DEC-2024,INTRUST BANK NA,4653448
31-DEC-2024,INTREPID CAPITAL MANAGEMENT INC,413936
31-DEC-2024,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",15913451
31-DEC-2024,"INTERACTIVE FINANCIAL ADVISORS, INC.",403840
31-DEC-2024,"INTEGRITY WEALTH ADVISORS, INC.",825854
31-DEC-2024,"INTEGRAL INVESTMENT ADVISORS, INC.",2429905
31-DEC-2024,INTECH INVESTMENT MANAGEMENT LLC,104818287
31-DEC-2024,INTACT INVESTMENT MANAGEMENT INC.,1857664
31-DEC-2024,"INSTRUMENTAL WEALTH, LLC",356717
31-DEC-2024,"INSPIRION WEALTH ADVISORS, LLC",695651
31-DEC-2024,"JAG CAPITAL MANAGEMENT, LLC",846852
31-DEC-2024,"JAMISON PRIVATE WEALTH MANAGEMENT, INC.",8304567
31-DEC-2024,JAT Capital Mgmt LP,14306436
31-DEC-2024,"Kelman-Lazarov, Inc.",2685536
31-DEC-2024,"Kellett Wealth Advisors, LLC",724489
31-DEC-2024,"Keel Point, LLC",20499102
31-DEC-2024,Keebeck Wealth Management,1186482
31-DEC-2024,Kaye Capital Management,410100
31-DEC-2024,"Kathmere Capital Management, LLC",1573517
31-DEC-2024,Kathleen S. Wright Associates Inc.,88037
31-DEC-2024,Kapstone Financial Advisors LLC,845903
31-DEC-2024,Kanen Wealth Management LLC,309041
31-DEC-2024,Kaizen Financial Strategies,5214786
31-DEC-2024,KWB Wealth,352677
31-DEC-2024,"KRS Capital Management, LLC",811718
31-DEC-2024,"KRAEMATON INVESTMENT ADVISORS, INC",219200
31-DEC-2024,KPP Advisory Services LLC,10095199
31-DEC-2024,KORNITZER CAPITAL MANAGEMENT INC /KS,1792646
31-DEC-2024,"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",591222
31-DEC-2024,"KMG FIDUCIARY PARTNERS, LLC",5830695
31-DEC-2024,KLP KAPITALFORVALTNING AS,391365382
31-DEC-2024,KLINGENSTEIN FIELDS & CO LP,644932
31-DEC-2024,"KLCM Advisors, Inc.",2776400
31-DEC-2024,KKM Financial LLC,906621
31-DEC-2024,"KIRTLAND HILLS CAPITAL MANAGEMENT, LLC",2624556
31-DEC-2024,"KINGSWOOD WEALTH ADVISORS, LLC",11474305
31-DEC-2024,KING LUTHER CAPITAL MANAGEMENT CORP,2833341
31-DEC-2024,Kelly Financial Services LLC,425371
31-DEC-2024,Kennebec Savings Bank,826382
31-DEC-2024,JB Capital LLC,2344421
31-DEC-2024,Kentucky Retirement Systems,76998961
31-DEC-2024,"Klingman & Associates, LLC",2104007
31-DEC-2024,"Kinloch Capital, LLC",678451
31-DEC-2024,"Kingsview Wealth Management, LLC",19788510
31-DEC-2024,"Kingstone Capital Partners Texas, LLC",447000
31-DEC-2024,Kingdom Financial Group LLC.,330745
31-DEC-2024,King Wealth Management Group,651
31-DEC-2024,"Kinetic Partners Management, LP",18576640
31-DEC-2024,"Kimelman & Baird, LLC",151440
31-DEC-2024,KilterHowling LLC,691865
31-DEC-2024,"Kiker Wealth Management, LLC",295538
31-DEC-2024,"Kiely Wealth Advisory Group, Inc.",83824
31-DEC-2024,"Keystone Wealth Services, LLC",2716150
31-DEC-2024,"Keystone Financial Group, Inc.",23019
31-DEC-2024,Keystone Financial Group,30106995
31-DEC-2024,"Keyes, Stange & Wooten Wealth Management, LLC",246342
31-DEC-2024,Key Financial Inc,1379114
31-DEC-2024,"Key Client Fiduciary Advisors, LLC",1838065
31-DEC-2024,Keudell/Morrison Wealth Management,331149
31-DEC-2024,"Kestra Investment Management, LLC",2295023
31-DEC-2024,"Kestra Advisory Services, LLC",101538299
31-DEC-2024,"Kessler Investment Group, LLC",9116688
31-DEC-2024,"Kesler, Norman & Wride, LLC",1284211
31-DEC-2024,"Kercheville Advisors, LLC",3723405
31-DEC-2024,"KILEY JUERGENS WEALTH MANAGEMENT, LLC",6572122
31-DEC-2024,KGH Ltd,363456000
31-DEC-2024,"KG&L Capital Management,LLC",3198009
31-DEC-2024,"KFG WEALTH MANAGEMENT, LLC",1263837
31-DEC-2024,"Jacksonville Wealth Management, LLC",709546
31-DEC-2024,"Jackson, Grant Investment Advisers, Inc.",31096
31-DEC-2024,"Jackson Wealth Management, LLC",418000
31-DEC-2024,"Jackson Hole Capital Partners, LLC",350129
31-DEC-2024,JUPITER ASSET MANAGEMENT LTD,51457293
31-DEC-2024,"JUNCTURE WEALTH STRATEGIES, LLC",452705
31-DEC-2024,JTC Employer Solutions Trustee Ltd,606
31-DEC-2024,JT Stratford LLC,9874292
31-DEC-2024,"JSF Financial, LLC",773757
31-DEC-2024,JPMORGAN CHASE & CO,67478837
31-DEC-2024,JOURNEY STRATEGIC WEALTH LLC,3734740
31-DEC-2024,JONES FINANCIAL COMPANIES LLLP,62243426
31-DEC-2024,JOHNSON INVESTMENT COUNSEL INC,55771112
31-DEC-2024,JNBA Financial Advisors,537108
31-DEC-2024,JMAC ENTERPRISES LLC,1568515
31-DEC-2024,"JGP Wealth Management, LLC",1614777
31-DEC-2024,"JFS WEALTH ADVISORS, LLC",547765
31-DEC-2024,"JFG Wealth Management, LLC",1706628
31-DEC-2024,"JERICHO FINANCIAL, LLP",6693052
31-DEC-2024,"JEPPSON WEALTH MANAGEMENT, LLC",1452209
31-DEC-2024,JDM Financial Group LLC,256438
31-DEC-2024,"JDH Wealth Management, LLC",585164
31-DEC-2024,JBR Co Financial Management Inc,1894817
31-DEC-2024,Jacobi Capital Management LLC,3681407
31-DEC-2024,Jacobsen Capital Management,1889971
31-DEC-2024,"Jaffetilchin Investment Partners, LLC",38488147
31-DEC-2024,"KAVAR CAPITAL PARTNERS GROUP, LLC",1182847
31-DEC-2024,"KFA Private Wealth Group, LLC",298435
31-DEC-2024,"KEYVANTAGE WEALTH, LLC",1080272
31-DEC-2024,KEYNOTE FINANCIAL SERVICES LLC,914294
31-DEC-2024,"KESTRA PRIVATE WEALTH SERVICES, LLC",68228364
31-DEC-2024,KENNEDY INVESTMENT GROUP,599702
31-DEC-2024,KELLY LAWRENCE W & ASSOCIATES INC/CA,181728
31-DEC-2024,KELLEHER FINANCIAL ADVISORS,2068204
31-DEC-2024,KEELER & NADLER FINANCIAL PLANNING & WEALTH MANAGEMENT,289938
31-DEC-2024,KCM INVESTMENT ADVISORS LLC,6983201
31-DEC-2024,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,11111908
31-DEC-2024,KANAWHA CAPITAL MANAGEMENT LLC,258458
31-DEC-2024,Jain Global LLC,19032172
31-DEC-2024,K.J. Harrison & Partners Inc,5328884
31-DEC-2024,"Journey Advisory Group, LLC",2182419
31-DEC-2024,"Joule Financial, LLC",3088980
31-DEC-2024,"Joseph P. Lucia & Associates, LLC",764469
31-DEC-2024,"Johnson Bixby & Associates, LLC",1035850
31-DEC-2024,"Johnson & White Wealth Management, LLC",664
31-DEC-2024,"John W. Brooker & Co., CPAs",1163815
31-DEC-2024,"Joel Isaacson & Co., LLC",1487343
31-DEC-2024,Janney Montgomery Scott LLC,127123
31-DEC-2024,"James J. Burns & Company, LLC",4123
31-DEC-2024,"Hubbell Strickland Wealth Management, LLC",214883
31-DEC-2024,"Householder Group Estate & Retirement Specialist, LLC",379
31-DEC-2024,GUYASUTA INVESTMENT ADVISORS INC,2788920
31-DEC-2024,"Greenspring Advisors, LLC",254419
31-DEC-2024,Greenfield Savings Bank,1963066
31-DEC-2024,"Green Alpha Advisors, LLC",1379114
31-DEC-2024,"Greater Midwest Financial Group, LLC",268352
31-DEC-2024,Great Waters Wealth Management,1744589
31-DEC-2024,"Great Lakes Retirement, Inc.",290765
31-DEC-2024,"Great Diamond Partners, LLC",2116929
31-DEC-2024,Graypoint LLC,7708094
31-DEC-2024,Gray Wealth Management Inc.,369514
31-DEC-2024,"Grantham, Mayo, Van Otterloo & Co. LLC",1480074
31-DEC-2024,Grant Private Wealth Management Inc,3603868
31-DEC-2024,"Granite Investment Partners, LLC",332764
31-DEC-2024,Granite FO LLC,14942
31-DEC-2024,"Grange Capital, LLC",627850
31-DEC-2024,"Graney & King, LLC",83595
31-DEC-2024,Grandview Asset Management LLC,3093
31-DEC-2024,Gradient Investments LLC,5094038
31-DEC-2024,"Gradient Capital Advisors, LLC",9703468
31-DEC-2024,"Gould Capital, LLC",67441
31-DEC-2024,"Gotham Asset Management, LLC",27589945
31-DEC-2024,Gordian Capital Singapore Pte Ltd,2037790
31-DEC-2024,Goodwin Investment Advisory,285111
31-DEC-2024,Goodman Financial Corp,807680
31-DEC-2024,"Good Life Advisors, LLC",7649948
31-DEC-2024,Greenland Capital Management LP,1696128
31-DEC-2024,Greenwich Wealth Management LLC,837
31-DEC-2024,"Goldstone Financial Group, LLC",2562236
31-DEC-2024,"Greykasell Wealth Strategies, Inc.",411917
31-DEC-2024,"HAP Trading, LLC",51511176
31-DEC-2024,"HANTZ FINANCIAL SERVICES, INC.",4456
31-DEC-2024,HANSEATIC MANAGEMENT SERVICES INC,1213943
31-DEC-2024,HANCOCK WHITNEY CORP,19953353
31-DEC-2024,"HAMILTON CAPITAL PARTNERS, LLC",19479222
31-DEC-2024,HALL CAPITAL MANAGEMENT CO INC,763661
31-DEC-2024,"HALBERT HARGROVE GLOBAL ADVISORS, LLC",1911779
31-DEC-2024,"HAGER INVESTMENT MANAGEMENT SERVICES, LLC",1501477
31-DEC-2024,Gunderson Capital Management Inc.,9021382
31-DEC-2024,Gulf International Bank (UK) Ltd,90441
31-DEC-2024,Guinness Atkinson Asset Management Inc,472493
31-DEC-2024,Guerra Advisors Inc,1806644
31-DEC-2024,"Guardian Wealth Management, Inc.",68249
31-DEC-2024,Guardian Partners Inc.,556815
31-DEC-2024,"Guardian Financial Partners, LLC",663913
31-DEC-2024,"Guardian Asset Advisors, LLC",2266348
31-DEC-2024,Gryphon Financial Partners LLC,3685989
31-DEC-2024,"Gruss & Co., LLC",201920
31-DEC-2024,"Grunden Financial Advisory, Inc.",252400
31-DEC-2024,Grove Bank & Trust,1194963
31-DEC-2024,"Ground Swell Capital, LLC",8076800
31-DEC-2024,"Griffith & Werner, Inc.",205555
31-DEC-2024,"Greystone Financial Group, LLC",621914
31-DEC-2024,Goldstream Capital Management Ltd,16453653
31-DEC-2024,"Goldstein Advisors, LLC",537107
31-DEC-2024,"Houlihan Financial Resource Group, Ltd.",444
31-DEC-2024,"GeoWealth Management, LLC",2423
31-DEC-2024,"Geneva Partners, LLC",5249754
31-DEC-2024,"Genesee Capital Advisors, LLC",1832222
31-DEC-2024,"Generali Investments, Management Co LLC",3809827
31-DEC-2024,Generali Investments Towarzystwo Funduszy Inwestycyjnych,4302511
31-DEC-2024,"Generali Investments CEE, investicni spolecnost, a.s.",7511424
31-DEC-2024,Generali Asset Management SPA SGR,84880707
31-DEC-2024,Geneos Wealth Management Inc.,7997244
31-DEC-2024,"GenWealth Group, Inc.",212824
31-DEC-2024,"GenTrust, LLC",10165864
31-DEC-2024,Gen-Wealth Partners Inc,12115
31-DEC-2024,Geller Advisors LLC,3435467
31-DEC-2024,"Gateway Wealth Partners, LLC",1751048
31-DEC-2024,"Garrett Wealth Advisory Group, LLC",565781
31-DEC-2024,Garner Asset Management Corp,1264
31-DEC-2024,Garden State Investment Advisory Services LLC,3171759
31-DEC-2024,"Garde Capital, Inc.",4412
31-DEC-2024,"Game Plan Financial Advisors, LLC",185320
31-DEC-2024,"Galvin, Gaustad & Stein, LLC",838782
31-DEC-2024,"Gallagher Fiduciary Advisors, LLC",2782031
31-DEC-2024,"Gallagher Capital Advisors, LLC",456743
31-DEC-2024,Gainplan LLC,1247599
31-DEC-2024,GWN SECURITIES INC.,3526963
31-DEC-2024,"GW&K Investment Management, LLC",655
31-DEC-2024,Genus Capital Management Inc.,3557830
31-DEC-2024,Gerber Kawasaki Wealth & Investment Management,105948550
31-DEC-2024,"Golden State Wealth Management, LLC",6690010
31-DEC-2024,Gifford Fong Associates,2739
31-DEC-2024,Golden State Equity Partners,4575103
31-DEC-2024,Gold Investment Management Ltd.,5249920
31-DEC-2024,Goepper Burkhardt LLC,684509
31-DEC-2024,"Goelzer Investment Management, Inc.",4875157
31-DEC-2024,GoalVest Advisory LLC,4108264
31-DEC-2024,"Global X Japan Co., Ltd.",38245667
31-DEC-2024,Global Wealth Strategies & Associates,456339
31-DEC-2024,"Global Wealth Management, LLC",231719
31-DEC-2024,"Global Wealth Management Investment Advisory, Inc.",1369825
31-DEC-2024,Global View Capital Management LLC,495339
31-DEC-2024,"Global Trust Asset Management, LLC",1696128
31-DEC-2024,"Global Strategic Investment Solutions, LLC",717341
31-DEC-2024,"Global Retirement Partners, LLC",29987056
31-DEC-2024,"Global Financial Private Client, LLC",469666
31-DEC-2024,"Global Assets Advisory, LLC",2885183
31-DEC-2024,Glenview Trust co,1185270
31-DEC-2024,"Glen Eagle Advisors, LLC",2227985
31-DEC-2024,"Gleason Group, Inc.",1225251
31-DEC-2024,Glass Jacobson Investment Advisors llc,253612
31-DEC-2024,Gladstone Institutional Advisory LLC,20790266
31-DEC-2024,Gladstone Capital Management LLP,328726
31-DEC-2024,Gladius Capital Management LP,27283835
31-DEC-2024,"Gilbert & Cook, Inc.",5094439
31-DEC-2024,"HARBOR CAPITAL ADVISORS, INC.",380
31-DEC-2024,"HARBOR INVESTMENT ADVISORY, LLC",5852791
31-DEC-2024,"HARBOUR INVESTMENTS, INC.",10492571
31-DEC-2024,High Net Worth Advisory Group LLC,1940048
31-DEC-2024,"Hidden Cove Wealth Management, LLC",410301
31-DEC-2024,Hickory Point Bank & Trust,528223
31-DEC-2024,"Hibernia Wealth Partners, LLC",567396
31-DEC-2024,Hexagon Capital Partners LLC,651336
31-DEC-2024,"Hestia Capital Management, LLC",1534592
31-DEC-2024,"Herold Advisors, Inc.",4846482
31-DEC-2024,"Heritage Wealth Partners, LLC",944178
31-DEC-2024,"Heritage Wealth Management, Inc. /CA/",252400
31-DEC-2024,"Heritage Wealth Management, Inc.",545184
31-DEC-2024,Heritage Wealth Advisors,144171
31-DEC-2024,Heritage Trust Co,456743
31-DEC-2024,"Heritage Investment Group, Inc.",946197
31-DEC-2024,"Heritage Financial Services, LLC",208382
31-DEC-2024,"Hennion & Walsh Asset Management, Inc.",1793050
31-DEC-2024,Hendershot Investments Inc.,197882
31-DEC-2024,Hemington Wealth Management,1180
31-DEC-2024,Helium Advisors LLC,630216
31-DEC-2024,Hel Ved Capital Management Ltd,4161167
31-DEC-2024,Heirloom Wealth Management,356995
31-DEC-2024,"Heck Capital Advisors, LLC",646952
31-DEC-2024,Heartwood Wealth Advisors LLC,311361
31-DEC-2024,Heartland Bank & Trust Co,2477962
31-DEC-2024,"Headland Capital, LLC",448668
31-DEC-2024,"High Falls Advisors, Inc",478147
31-DEC-2024,HighMark Wealth Management LLC,436955
31-DEC-2024,"HARRELL INVESTMENT PARTNERS, LLC",300861
31-DEC-2024,HighPoint Advisor Group LLC,32113029
31-DEC-2024,Horst & Graben Wealth Management LLC,6994180
31-DEC-2024,"Horrell Capital Management, Inc.",32
31-DEC-2024,"Horizon Wealth Management, LLC",2332578
31-DEC-2024,"Horizon Investments, LLC",26414771
31-DEC-2024,"Horizon Investment Services, LLC",1206674
31-DEC-2024,"Horizon Family Wealth, Inc.",146594
31-DEC-2024,"Hopwood Financial Services, Inc.",7270
31-DEC-2024,"Holocene Advisors, LP",726912000
31-DEC-2024,"Holistic Planning, LLC",746700
31-DEC-2024,Holistic Financial Partners,1628687
31-DEC-2024,Hofer & Associates. Inc,472493
31-DEC-2024,Hodges Capital Management Inc.,808000
31-DEC-2024,"Hobbs Wealth Management, LLC",499550
31-DEC-2024,"Hobbs Group Advisors, LLC",575472
31-DEC-2024,"Hixon Zuercher, LLC",849024
31-DEC-2024,"Hippocratic Financial Advisors, LLC",299245
31-DEC-2024,Hilltop Partners LLC,2793449
31-DEC-2024,Hilltop National Bank,21000
31-DEC-2024,Hillsdale Investment Management Inc.,1292692
31-DEC-2024,Hills Bank & Trust Co,116306
31-DEC-2024,Highview Capital Management LLC/DE/,4733812
31-DEC-2024,"Highland Financial Advisors, LLC",612
31-DEC-2024,"HighTower Advisors, LLC",355073831
31-DEC-2024,Hayek Kallen Investment Management,668
31-DEC-2024,"Harvest Investment Services, LLC",644177
31-DEC-2024,"Harvest Fund Management Co., Ltd",72522
31-DEC-2024,Hartford Funds Management Co LLC,557322
31-DEC-2024,"HOEY INVESTMENTS, INC",375976
31-DEC-2024,"HMV Wealth Advisors, LLC",281880
31-DEC-2024,HM PAYSON & CO,1805165
31-DEC-2024,HITE Hedge Asset Management LLC,1057657
31-DEC-2024,HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,59726724
31-DEC-2024,"HILLTOP WEALTH ADVISORS, LLC",210514
31-DEC-2024,HIGHLINE WEALTH PARTNERS LLC,7445598
31-DEC-2024,"HIGHLAND CAPITAL MANAGEMENT, LLC",13853327
31-DEC-2024,"HICKORY ASSET MANAGEMENT, INC.",444224
31-DEC-2024,"HHM Wealth Advisors, LLC",2108045
31-DEC-2024,"HF Advisory Group, LLC",2104006
31-DEC-2024,HERITAGE OAK WEALTH ADVISORS LLC,355783
31-DEC-2024,HERITAGE INVESTORS MANAGEMENT CORP,358
31-DEC-2024,HENGEHOLD CAPITAL MANAGEMENT LLC,543923
31-DEC-2024,HELIOS CAPITAL MANAGEMENT PTE. LTD,4563392
31-DEC-2024,HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,182658851
31-DEC-2024,HBW ADVISORY SERVICES LLC,7437522
31-DEC-2024,HBK Sorce Advisory LLC,9028280
31-DEC-2024,"HBC Financial Services, PLLC",1099
31-DEC-2024,"HB Wealth Management, LLC",171946987
31-DEC-2024,"HAZLETT, BURT & WATSON, INC.",273
31-DEC-2024,HARVARD MANAGEMENT CO INC,8157568
31-DEC-2024,HARTFORD INVESTMENT MANAGEMENT CO,69693092
31-DEC-2024,"HOGE FINANCIAL SERVICES, LLC",264111
31-DEC-2024,"HOHIMER WEALTH MANAGEMENT, LLC",3756924
31-DEC-2024,HOLDERNESS INVESTMENTS CO,742258
31-DEC-2024,HUDSON VALLEY INVESTMENT ADVISORS INC /ADV,556895
31-DEC-2024,Hartford Financial Management Inc.,436955
31-DEC-2024,"Harfst & Associates, Inc.",1498651
31-DEC-2024,Harbour Trust & Investment Management Co,270977
31-DEC-2024,"Harbor Group, Inc.",221708
31-DEC-2024,"Hapanowicz & Associates Financial Services, Inc",493896
31-DEC-2024,"Hansen & Associates Financial Group, Inc.",4528977
31-DEC-2024,"Hanlon Investment Management, Inc.",422013
31-DEC-2024,Hancock Prospecting Pty Ltd,8414814
31-DEC-2024,"Hamilton Capital, LLC",707932
31-DEC-2024,Halter Ferguson Financial Inc.,133613849
31-DEC-2024,"HUB Investment Partners, LLC",36928369
31-DEC-2024,HOLLENCREST CAPITAL MANAGEMENT,25300980
31-DEC-2024,HTLF Bank,270573
31-DEC-2024,HT Partners LLC,384860
31-DEC-2024,HSBC HOLDINGS PLC,2562442132
31-DEC-2024,"HRC WEALTH MANAGEMENT, LLC",837564
31-DEC-2024,HOWLAND CAPITAL MANAGEMENT LLC,772546
31-DEC-2024,HOWE & RUSLING INC,348514
31-DEC-2024,"HOWARD WEALTH MANAGEMENT, LLC",1813242
31-DEC-2024,"HOWARD FINANCIAL SERVICES, LTD.",2256254
31-DEC-2024,"HOWARD BAILEY SECURITIES, LLC",452705
31-DEC-2024,HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC,1009600
31-DEC-2024,"Cypress Point Wealth Management, LLC",6200560
31-DEC-2024,"Cynosure Group, LLC",1498651
31-DEC-2024,"Knollwood Investment Advisory, LLC",10007155
31-DEC-2024,BAKER BOYER NATIONAL BANK,1168713
31-DEC-2024,"BAILARD, INC.",4647391
31-DEC-2024,BAHL & GAYNOR INC,668355
31-DEC-2024,"B.O.S.S. Retirement Advisors, LLC",2565999
31-DEC-2024,"B. Riley Wealth Advisors, Inc.",25275849
31-DEC-2024,B & T Capital Management DBA Alpha Capital Management,876333
31-DEC-2024,Azimuth Capital Investment Management LLC,598491
31-DEC-2024,"Axis Wealth Partners, LLC",505647
31-DEC-2024,Axim Planning & Wealth,430090
31-DEC-2024,Aware Super Pty Ltd as trustee of Aware Super,139120053
31-DEC-2024,Avondale Wealth Management,1123079
31-DEC-2024,Avitas Wealth Management LLC,15414573
31-DEC-2024,Aviso Financial Inc.,65826
31-DEC-2024,"Avior Wealth Management, LLC",6551245
31-DEC-2024,Avion Wealth,1205
31-DEC-2024,"Avidian Wealth Enterprises, LLC",3542088
31-DEC-2024,"Aviance Capital Partners, LLC",486661
31-DEC-2024,"Avestar Capital, LLC",22694596
31-DEC-2024,"Aveo Capital Partners, LLC",1428011
31-DEC-2024,Avanza Fonder AB,98957358
31-DEC-2024,"Avantax Planning Partners, Inc.",5836700
31-DEC-2024,Avant Capital LLC,2368334
31-DEC-2024,Avalon Trust Co,323880
31-DEC-2024,"Auxano Advisors, LLC",13207992
31-DEC-2024,BAILLIE GIFFORD & CO,748611131
31-DEC-2024,"BAKER TILLY WEALTH MANAGEMENT, LLC",4695044
31-DEC-2024,"Austin Wealth Management, LLC",1171539
31-DEC-2024,BALDWIN WEALTH PARTNERS LLC/MA,700259
31-DEC-2024,"BELLEVUE ASSET MANAGEMENT, LLC",984561
31-DEC-2024,"BEESE FULMER INVESTMENT MANAGEMENT, INC.",702682
31-DEC-2024,BECKER CAPITAL MANAGEMENT INC,2015566
31-DEC-2024,BECK MACK & OLIVER LLC,872294
31-DEC-2024,"BECK CAPITAL MANAGEMENT, LLC",290603
31-DEC-2024,"BEARING POINT CAPITAL, LLC",988600
31-DEC-2024,"BEACON INVESTMENT ADVISORY SERVICES, INC.",319842
31-DEC-2024,"BEACON FINANCIAL PLANNING, INC",7050643
31-DEC-2024,BEACON FINANCIAL GROUP,683844
31-DEC-2024,BDF-GESTION,29033849
31-DEC-2024,BCS Wealth Management,601
31-DEC-2024,"BCM ADVISORS, LLC",225767
31-DEC-2024,"BCGM Wealth Management, LLC",1061292
31-DEC-2024,"BBR PARTNERS, LLC",386071
31-DEC-2024,BARTLETT & CO. WEALTH MANAGEMENT LLC,14025767
31-DEC-2024,"BARRETT & COMPANY, INC.",269361
31-DEC-2024,BARR E S & CO,3022743
31-DEC-2024,"BARON SILVER STEVENS FINANCIAL ADVISORS, LLC",1565284
31-DEC-2024,"BARLOW WEALTH PARTNERS, INC.",391393
31-DEC-2024,BARCLAYS PLC,8798732
31-DEC-2024,BANQUE PICTET & CIE SA,4691216361
31-DEC-2024,BANK OF NOVA SCOTIA,667367797
31-DEC-2024,BALLAST ADVISORS LLC,2190428
31-DEC-2024,AustralianSuper Pty Ltd,1860087
31-DEC-2024,"Austin Private Wealth, LLC",1447841
