REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-DEC-2024,DELTA FINANCIAL ADVISORS LLC,12788101
31-DEC-2024,"DBK Financial Counsel, LLC",802370
31-DEC-2024,DAVENPORT & Co LLC,388373011
31-DEC-2024,DAVIDSON INVESTMENT ADVISORS,90044606
31-DEC-2024,DAVIDSON TRUST CO,15219522
31-DEC-2024,DAVIS R M INC,183166733
31-DEC-2024,DAVIS-REA LTD.,7549487
31-DEC-2024,"DAYMARK WEALTH PARTNERS, LLC",251802956
31-DEC-2024,"DB Fitzpatrick & Co, Inc",49737
31-DEC-2024,"DCM Advisors, LLC",16839955
31-DEC-2024,DELTA CAPITAL MANAGEMENT LLC,3709
31-DEC-2024,"DDD Partners, LLC",57360277
31-DEC-2024,"DDFG, Inc",970426
31-DEC-2024,DE BURLO GROUP INC,25302224
31-DEC-2024,DEARBORN PARTNERS LLC,90428733
31-DEC-2024,"DEFINE FINANCIAL, LLC",423768
31-DEC-2024,"DEFINED WEALTH MANAGEMENT, LLC",1566324
31-DEC-2024,DELTA ASSET MANAGEMENT LLC/TN,186600944
31-DEC-2024,"Dominguez Wealth Management Solutions, Inc.",767917
31-DEC-2024,"Donald L. Hagan, LLC",613233
31-DEC-2024,"Dorsal Capital Management, LP",208642500
31-DEC-2024,"Empirical Asset Management, LLC",5535450
31-DEC-2024,Elios Financial Group Inc.,1834951
31-DEC-2024,Elite Life Management LLC,1370755
31-DEC-2024,"Elite Wealth Management, Inc.",133761225
31-DEC-2024,"Elk River Wealth Management, LLC",22184388
31-DEC-2024,Ellenbecker Investment Group,4504887
31-DEC-2024,"Ellevest, Inc.",13362355
31-DEC-2024,"Ellis Investment Partners, LLC",3711739
31-DEC-2024,"Ellsworth Advisors, LLC",6386752
31-DEC-2024,Elm Partners Management LLC,287724
31-DEC-2024,"Elm3 Financial Group, LLC",5454815
31-DEC-2024,"Elmwood Wealth Management, Inc.",2765229
31-DEC-2024,Elo Mutual Pension Insurance Co,274390178
31-DEC-2024,"Elser Financial Planning, Inc",1943163
31-DEC-2024,"Elwood & Goetz Wealth Advisory Group, LLC",3556308
31-DEC-2024,"Elyxium Wealth, LLC",4697077
31-DEC-2024,Embree Financial Group,21277995
31-DEC-2024,"Emerald Advisors, LLC",4774033
31-DEC-2024,Elgethun Capital Management,10183129
31-DEC-2024,"Eley Financial Management, Inc",6957279
31-DEC-2024,"Elevated Capital Advisors, LLC",8307952
31-DEC-2024,"Edge Capital Group, LLC",35744344
31-DEC-2024,"EagleClaw Capital Managment, LLC",8884926
31-DEC-2024,"East Coast Asset Management, LLC.",3220589
31-DEC-2024,Eastover Investment Advisors LLC,10795458
31-DEC-2024,"Eaton Financial Holdings Company, LLC",6549427
31-DEC-2024,Eaton-Cambridge Inc.,856488
31-DEC-2024,"Echo Wealth Management, LLC",1403174
31-DEC-2024,Echo45 Advisors LLC,2020226
31-DEC-2024,Edge Financial Advisors LLC,1479123
31-DEC-2024,"Elevate Capital Advisors, LLC",4284689
31-DEC-2024,Edge Wealth Management LLC,34339262
31-DEC-2024,"Edgemoor Investment Advisors, Inc.",90983148
31-DEC-2024,"Edgestream Partners, L.P.",23073753
31-DEC-2024,"Eldridge Investment Advisors, Inc.",2900
31-DEC-2024,Elefante Mark B,3076950
31-DEC-2024,"Element Wealth, LLC",1376073
31-DEC-2024,"Elequin Capital, LP",139105116
31-DEC-2024,"Empire Financial Management Company, LLC",11510296
31-DEC-2024,"Empirical Finance, LLC",109227089
31-DEC-2024,Dougherty Wealth Advisers LLC,1355123
31-DEC-2024,"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",80384913
31-DEC-2024,"Essential Planning, LLC.",35799771
31-DEC-2024,Essex LLC,6621306
31-DEC-2024,Essex Savings Bank,3009082
31-DEC-2024,Estabrook Capital Management,70427171
31-DEC-2024,"Etesian Wealth Advisors, Inc.",5687311
31-DEC-2024,Ethic Inc.,253300874
31-DEC-2024,"Ethos Financial Group, LLC",5614671
31-DEC-2024,Eukles Asset Management,11820845
31-DEC-2024,"Evanson Asset Management, LLC",11597355
31-DEC-2024,"EverSource Wealth Advisors, LLC",24715950
31-DEC-2024,"Evercore Wealth Management, LLC",317877865
31-DEC-2024,Everest Management Corp.,3139754
31-DEC-2024,"Evergreen Advisors, LLC",218337
31-DEC-2024,Evergreen Private Wealth LLC,6404699
31-DEC-2024,"Evergreen Wealth Management, LLC",3557473
31-DEC-2024,"Evergreen Wealth Solutions, LLC",3168941
31-DEC-2024,"Everhart Financial Group, Inc.",20303078
31-DEC-2024,"Ervin Investment Management, LLC",15009889
31-DEC-2024,Erste Asset Management GmbH,370979707
31-DEC-2024,"Ergawealth Advisors, Inc.",316418
31-DEC-2024,"Endowment Wealth Management, Inc.",1726320
31-DEC-2024,Employees Retirement System of Texas,4318055
31-DEC-2024,"Empower Advisory Group, LLC",373892323
31-DEC-2024,"Empowered Funds, LLC",6740628
31-DEC-2024,Emprise Bank,7165079
31-DEC-2024,EnRich Financial Partners LLC,621881
31-DEC-2024,Enclave Advisors LLC,16603414
31-DEC-2024,Encompass More Asset Management,2470314
31-DEC-2024,Engineers Gate Manager LP,23673126
31-DEC-2024,"Equita Financial Network, Inc.",954601
31-DEC-2024,Enhancing Capital LLC,10553096
31-DEC-2024,"Ensign Peak Advisors, Inc",2842196002
31-DEC-2024,Enterprise Bank & Trust Co,15783068
31-DEC-2024,"Entropy Technologies, LP",4069583
31-DEC-2024,"Entruity Wealth, LLC",898638
31-DEC-2024,"Envestnet Portfolio Solutions, Inc.",233051956
31-DEC-2024,"Envision Financial Planning, LLC",269339
31-DEC-2024,Eagle Strategies LLC,5222535
31-DEC-2024,Eagle Ridge Investment Management,51119814
31-DEC-2024,"Eagle Capital Management, LLC",9735
31-DEC-2024,Eagle Bluffs Wealth Management LLC,3758937
31-DEC-2024,EAGLE CAPITAL MANAGEMENT LLC,1395854574
31-DEC-2024,EAGLE GLOBAL ADVISORS LLC,71209619
31-DEC-2024,"EAGLE ROCK INVESTMENT COMPANY, LLC",19191527
31-DEC-2024,EAGLE WEALTH STRATEGIES LLC,2760480
31-DEC-2024,EARNEST PARTNERS LLC,1504334
31-DEC-2024,EASTERN BANK,245706869
31-DEC-2024,ECLECTIC ASSOCIATES INC /ADV,1719986
31-DEC-2024,EDENTREE ASSET MANAGEMENT Ltd,29916778
31-DEC-2024,EDGEWOOD MANAGEMENT LLC,1954617735
31-DEC-2024,EDMOND DE ROTHSCHILD HOLDING S.A.,218028348
31-DEC-2024,EFG Asset Management (Americas) Corp.,24396715
31-DEC-2024,EHRLICH FINANCIAL GROUP,493749
31-DEC-2024,"EIGHT 31 FINANCIAL, LLC",2610223
31-DEC-2024,"ELCO Management Co., LLC",5281395
31-DEC-2024,"ELEMENT POINTE ADVISORS, LLC",2684112
31-DEC-2024,"ELEVATE WEALTH ADVISORY, INC",736782
31-DEC-2024,"ELEVATION WEALTH PARTNERS, LLC",2696207
31-DEC-2024,EADS & HEALD WEALTH MANAGEMENT,2787
31-DEC-2024,E. Ohman J:or Asset Management AB,365322902
31-DEC-2024,"E&G Advisors, LP",5551207
31-DEC-2024,Drystone LLC,7198675
31-DEC-2024,"Douglas Lane & Associates, LLC",164242630
31-DEC-2024,"Douglass Winthrop Advisors, LLC",264305749
31-DEC-2024,"Drake & Associates, LLC",2701642
31-DEC-2024,Drexel Morgan & Co.,12699374
31-DEC-2024,Driehaus Capital Management LLC,2151336
31-DEC-2024,"Drucker Wealth 3.0, LLC",8765389
31-DEC-2024,"Drum Hill Capital, LLC",1917825
31-DEC-2024,"Duncan Williams Asset Management, LLC",7327974
31-DEC-2024,"E Fund Management (Hong Kong) Co., Ltd.",451
31-DEC-2024,Dundas Partners LLP,78596262
31-DEC-2024,"Dunhill Financial, LLC",4233304
31-DEC-2024,"Dupree Financial Group, LLC",775592
31-DEC-2024,Dynamic Advisor Solutions LLC,64050680
31-DEC-2024,Dynamic Technology Lab Private Ltd,3731000
31-DEC-2024,"Dynamic Wealth Strategies, LLC",612861
31-DEC-2024,"Dynasty Wealth Management, LLC",8860595
31-DEC-2024,ELEVATUS WELATH MANAGEMENT,22960699
31-DEC-2024,ELLERSON GROUP INC /ADV,265993
31-DEC-2024,ELWOOD CAPITAL PARTNERS LP,8214192
31-DEC-2024,EVERPAR ADVISORS LLC,8013558
31-DEC-2024,"ETF Store, Inc.",219993
31-DEC-2024,EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC,17256
31-DEC-2024,EULAV Asset Management,23195229
31-DEC-2024,EVERENCE CAPITAL MANAGEMENT INC,57315
31-DEC-2024,EVERETT HARRIS & CO /CA/,636976981
31-DEC-2024,EVERGREEN CAPITAL MANAGEMENT LLC,75978384
31-DEC-2024,EVERMAY WEALTH MANAGEMENT LLC,7635634
31-DEC-2024,EVEXIA WEALTH LLC,12667928
31-DEC-2024,ESSEX INVESTMENT MANAGEMENT CO LLC,8693859
31-DEC-2024,"EVOKE WEALTH, LLC",45384729
31-DEC-2024,"EWA, LLC",7216693
31-DEC-2024,EWG Elevate Inc.,2418694
31-DEC-2024,EXCALIBUR MANAGEMENT CORP,11397548
31-DEC-2024,"EXCHANGE TRADED CONCEPTS, LLC",4090658
31-DEC-2024,"EXENCIAL WEALTH ADVISORS, LLC",82227488
31-DEC-2024,Eagle Bay Advisors LLC,5373339
31-DEC-2024,"ETF Portfolio Partners, Inc.",754064
31-DEC-2024,"ESL Trust Services, LLC",789048
31-DEC-2024,EMC Capital Management,573
31-DEC-2024,"EP Wealth Advisors, LLC",289794947
31-DEC-2024,"EMERALD ADVISERS, LLC",7511130
31-DEC-2024,EMERALD MUTUAL FUND ADVISERS TRUST,2160188
31-DEC-2024,"ENCOMPASS WEALTH ADVISORS, LLC",7938100
31-DEC-2024,"ENDEAVOR PRIVATE WEALTH, INC.",168248
31-DEC-2024,"ENTREWEALTH, LLC",380666
31-DEC-2024,ENVESTNET ASSET MANAGEMENT INC,4349084206
31-DEC-2024,ENZI WEALTH,803191
31-DEC-2024,EPG Wealth Management LLC,8597358
31-DEC-2024,ESG Planning DBA Harper Investing,1663097
31-DEC-2024,"EPIQ Capital Group, LLC",2118253
31-DEC-2024,"EPIQ PARTNERS, LLC",1251258
31-DEC-2024,EQ LLC,335097
31-DEC-2024,"EQ WEALTH ADVISORS, LLC",1822988
31-DEC-2024,EQUITABLE TRUST CO,40734603
31-DEC-2024,"ERTS Wealth Advisors, LLC",2415195
31-DEC-2024,"ERn Financial, LLC",5543659
31-DEC-2024,"GODSEY & GIBB, INC",29856526
31-DEC-2024,GOULD ASSET MANAGEMENT LLC /CA/,3231316
31-DEC-2024,"GPM Growth Investors, Inc.",19176986
31-DEC-2024,"Ignite Planners, LLC",10322018
31-DEC-2024,INVESTMENT COUNSEL CO OF NEVADA,789593
31-DEC-2024,INVESTMENT HOUSE LLC,95758197
31-DEC-2024,INVESTMENT MANAGEMENT CORP /VA/ /ADV,830574
31-DEC-2024,"INVESTMENT PARTNERS, LTD.",9571380
31-DEC-2024,INVESTORS ASSET MANAGEMENT OF GEORGIA INC /GA/ /ADV,6320067
31-DEC-2024,"INVICTUS PRIVATE WEALTH, LLC",37613396
31-DEC-2024,IPG Investment Advisors LLC,7419665
31-DEC-2024,IQ EQ FUND MANAGEMENT (IRELAND) Ltd,44573625
31-DEC-2024,IRON Financial LLC,3049157
31-DEC-2024,IRONWOOD INVESTMENT MANAGEMENT LLC,1721473
31-DEC-2024,"ISLAY CAPITAL MANAGEMENT, LLC",3479142
31-DEC-2024,"ISTHMUS PARTNERS, LLC",18874349
31-DEC-2024,ITHAKA GROUP LLC,35462059
31-DEC-2024,IVC Wealth Advisors LLC,1152347
31-DEC-2024,"IVY LANE CAPITAL MANAGEMENT, LLC",36249000
31-DEC-2024,"Icon Wealth Advisors, LLC",34708229
31-DEC-2024,Idaho Trust Bank,2588009
31-DEC-2024,INVESTMENT ADVISORY SERVICES INC /TX /ADV,18977153
31-DEC-2024,"INVESCO, LLC",5911803
31-DEC-2024,INVENIO WEALTH PARTNERS LLC,4492769
31-DEC-2024,INTACT INVESTMENT MANAGEMENT INC.,30516600
31-DEC-2024,INDEPENDENT INVESTORS INC,22983552
31-DEC-2024,INKWELL CAPITAL LLC,1085911
31-DEC-2024,"INSIGHT 2811, INC.",1465134
31-DEC-2024,"INSIGNEO ADVISORY SERVICES, LLC",34270635
31-DEC-2024,"INSPIRE TRUST CO, N.A.",9279744
31-DEC-2024,"INSPIRION WEALTH ADVISORS, LLC",2367790
31-DEC-2024,"INSTRUMENTAL WEALTH, LLC",1075169
31-DEC-2024,INTECH INVESTMENT MANAGEMENT LLC,280905311
31-DEC-2024,INTRUST BANK NA,29204892
31-DEC-2024,"INTEGRAL INVESTMENT ADVISORS, INC.",4071362
31-DEC-2024,"INTEGRATED CAPITAL MANAGEMENT, INC.",379350
31-DEC-2024,"INTEGRITY WEALTH ADVISORS, INC.",1000657
31-DEC-2024,"INTERACTIVE FINANCIAL ADVISORS, INC.",421500
31-DEC-2024,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",38365743
31-DEC-2024,INTREPID CAPITAL MANAGEMENT INC,1899365
31-DEC-2024,INTREPID FAMILY OFFICE LLC,2107500
31-DEC-2024,"Ifrah Financial Services, Inc.",3642894
31-DEC-2024,Illinois Municipal Retirement Fund,212654759
31-DEC-2024,IMS Capital Management,9411250
31-DEC-2024,"Illumine Investment Management, LLC",1790111
31-DEC-2024,Insight Inv LLC,4436310
31-DEC-2024,"Insight Wealth Partners, LLC",1194798
31-DEC-2024,"Insight Wealth Strategies, LLC",5293649
31-DEC-2024,"Inspire Advisors, LLC",1211626
31-DEC-2024,"Institute for Wealth Management, LLC.",21227174
31-DEC-2024,Integras Partners LLC,2536772
31-DEC-2024,Integrated Advisors Network LLC,41400959
31-DEC-2024,"Integrated Capital Management, LLC",1486
31-DEC-2024,"Integrated Investment Consultants, LLC",16172162
31-DEC-2024,"Integris Wealth Management, LLC",6325321
31-DEC-2024,Integrity Financial Corp /WA,3461782
31-DEC-2024,Integrity Wealth Solutions LLC,1807367
31-DEC-2024,"Intellectus Partners, LLC",8479503
31-DEC-2024,"Intelligence Driven Advisers, LLC",1668296
31-DEC-2024,Intelligent Financial Strategies,2404464
31-DEC-2024,Intellus Advisors LLC,16074738
31-DEC-2024,"Interchange Capital Partners, LLC",8025244
31-DEC-2024,"Insight Advisors, LLC/ PA",7990989
31-DEC-2024,"Innovator Capital Management, LLC",752799
31-DEC-2024,Innova Wealth Partners,2428314
31-DEC-2024,Independent Advisor Alliance,137414418
31-DEC-2024,Ilmarinen Mutual Pension Insurance Co,316934
31-DEC-2024,Impact Capital Partners LLC,15415811
31-DEC-2024,"Impact Investors, Inc",1963347
31-DEC-2024,"Impact Partnership Wealth, LLC",2081079
31-DEC-2024,"In-Depth Partners, LLC",12905909
31-DEC-2024,InTrack Investment Management Inc,9529559
31-DEC-2024,Independence Bank of Kentucky,28480333
31-DEC-2024,"Independent Family Office, LLC",1837740
31-DEC-2024,"Inman Jager Wealth Management, LLC",19722406
31-DEC-2024,"Independent Solutions Wealth Management, LLC",9696063
31-DEC-2024,Independent Wealth Network Inc.,4287153
31-DEC-2024,"Index Fund Advisors, Inc.",2456283
31-DEC-2024,Indiana Trust & Investment Management Co,4548407
31-DEC-2024,"Indie Asset Partners, LLC",3661112
31-DEC-2024,"Inlet Private Wealth, LLC",16720960
31-DEC-2024,"Inlight Wealth Management, LLC",313722
31-DEC-2024,IMZ Advisory Inc,2194367
31-DEC-2024,"IMPACTfolio, LLC",1621166
31-DEC-2024,"GPS Wealth Strategies Group, LLC",23319817
31-DEC-2024,"Houlihan Financial Resource Group, Ltd.",7319
31-DEC-2024,"Holistic Planning, LLC",4517632
31-DEC-2024,"Holland Advisory Services, Inc.",1089441
31-DEC-2024,Hollow Brook Wealth Management LLC,14502129
31-DEC-2024,"Holocene Advisors, LP",640419513
31-DEC-2024,"Holt Capital Advisors, L.L.C. dba Holt Capital Partners, L.P.",3141018
31-DEC-2024,Honeycomb Asset Management LP,27397500
31-DEC-2024,"Hopwood Financial Services, Inc.",2633692
31-DEC-2024,"Horan Capital Advisors, LLC.",15398692
31-DEC-2024,"Horan Securities, Inc.",2826693
31-DEC-2024,Horiko Capital Management LLC,29654230
31-DEC-2024,"Horizon Advisory Services, Inc.",239034
31-DEC-2024,"Horizon Family Wealth, Inc.",582510
31-DEC-2024,"Horizon Investment Services, LLC",8889244
31-DEC-2024,"Horizon Investments, LLC",16218477
31-DEC-2024,"Horizon Wealth Management, LLC",4940419
31-DEC-2024,Horizons Wealth Management,253322
31-DEC-2024,"Horrell Capital Management, Inc.",932
31-DEC-2024,Holistic Financial Partners,2228592
31-DEC-2024,"Holcombe Financial, Inc.",258801
31-DEC-2024,"Hoffman, Alan N Investment Management",32018826
31-DEC-2024,Hilltop Partners LLC,3604604
31-DEC-2024,Hiley Hunt Wealth Management,1400382
31-DEC-2024,"Hill Investment Group Partners, LLC",2611614
31-DEC-2024,"Hillcrest Wealth Advisors - NY, LLC",306852
31-DEC-2024,"Hillman Capital Management, Inc.",9056771
31-DEC-2024,Hills Bank & Trust Co,30391415
31-DEC-2024,Hillsdale Investment Management Inc.,5557056
31-DEC-2024,Hilltop National Bank,2049333
31-DEC-2024,"Hilton Capital Management, LLC",34977368
31-DEC-2024,Hofer & Associates. Inc,1727910
31-DEC-2024,Hirtle Callaghan & Co LLC,14938803
31-DEC-2024,"Hixon Zuercher, LLC",6417029
31-DEC-2024,"Hobart Private Capital, LLC",586307
31-DEC-2024,"Hobbs Group Advisors, LLC",2176233
31-DEC-2024,"Hobbs Wealth Management, LLC",1232466
31-DEC-2024,Hodges Capital Management Inc.,26047000
31-DEC-2024,Hoese & Co LLP,361645
31-DEC-2024,Horst & Graben Wealth Management LLC,2631708
31-DEC-2024,"Householder Group Estate & Retirement Specialist, LLC",2115
31-DEC-2024,"IMG Wealth Management, Inc.",511796
31-DEC-2024,"Howard Capital Management Group, LLC",81894628
31-DEC-2024,"IAG Wealth Partners, LLC",835315
31-DEC-2024,"IAM Advisory, LLC",3599452
31-DEC-2024,"IAMS WEALTH MANAGEMENT, LLC",4665693
31-DEC-2024,IBEX WEALTH ADVISORS,32440473
31-DEC-2024,ICICI Prudential Asset Management Co Ltd,40404990
31-DEC-2024,ICON ADVISERS INC/CO,6323
31-DEC-2024,"ICONIQ Capital, LLC",13250696
31-DEC-2024,ICW Investment Advisors LLC,6524256
31-DEC-2024,"IEQ CAPITAL, LLC",117482305
31-DEC-2024,IFC Advisors LLC,10549388
31-DEC-2024,"IFG Advisors, LLC",2512251
31-DEC-2024,"IFG Advisory, LLC",15712389
31-DEC-2024,"IFP Advisors, Inc",38760759
31-DEC-2024,"IFS Advisors, LLC",42485
31-DEC-2024,"IHT Wealth Management, LLC",50957176
31-DEC-2024,"IMA Advisory Services, Inc.",8926527
31-DEC-2024,"IMC-Chicago, LLC",4230511200
31-DEC-2024,Hyperion Capital Advisors LP,424451
31-DEC-2024,Hyperion Asset Management Ltd,251553729
31-DEC-2024,"Hutchens & Kramer Investment Management Group, LLC",3251561
31-DEC-2024,Hudson Capital Management LLC,301440
31-DEC-2024,Howard Capital Management Inc.,101096125
31-DEC-2024,"Hoya Capital Real Estate, LLC",861546
31-DEC-2024,"Hubbell Strickland Wealth Management, LLC",5486731
31-DEC-2024,Huber Capital Management LLC,12873875
31-DEC-2024,"Hudock, Inc.",5259658
31-DEC-2024,Hudson Bay Capital Management LP,720079641
31-DEC-2024,Hudson Canyon Capital Management,8575418
31-DEC-2024,Hudson Portfolio Management LLC,235197
31-DEC-2024,"Hurlow Wealth Management Group, Inc.",10118878
31-DEC-2024,"Hudson Value Partners, LLC",14353968
31-DEC-2024,"Hughes Financial Services, LLC",787362
31-DEC-2024,Human Investing LLC,3030433
31-DEC-2024,Humankind Investments LLC,14671994
31-DEC-2024,Hummer Financial Advisory Services Inc,2570729
31-DEC-2024,"Hunter Perkins Capital Management, LLC",776
31-DEC-2024,"Hurley Capital, LLC",391215
31-DEC-2024,"Intergy Private Wealth, LLC",1159602
31-DEC-2024,Intermede Investment Partners Ltd,260717
31-DEC-2024,International Private Wealth Advisors LLC,2166565
31-DEC-2024,KEYSTONE INVESTORS PTE LTD,81152660
31-DEC-2024,KANAWHA CAPITAL MANAGEMENT LLC,88099406
31-DEC-2024,"KANE INVESTMENT MANAGEMENT, INC.",5381525
31-DEC-2024,"KAVAR CAPITAL PARTNERS GROUP, LLC",17311192
31-DEC-2024,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,83020842
31-DEC-2024,KCM INVESTMENT ADVISORS LLC,130564913
31-DEC-2024,"KDT Advisors, LLC",5249361
31-DEC-2024,KEATING INVESTMENT COUNSELORS INC,533198
31-DEC-2024,"KEB ASSET MANAGEMENT, LLC",1318513
31-DEC-2024,KEELER & NADLER FINANCIAL PLANNING & WEALTH MANAGEMENT,983586
31-DEC-2024,KELLEHER FINANCIAL ADVISORS,16995522
31-DEC-2024,KELLY FINANCIAL GROUP LLC,3783384
31-DEC-2024,KELLY LAWRENCE W & ASSOCIATES INC/CA,2828265
31-DEC-2024,KENNEDY CAPITAL MANAGEMENT LLC,44612403
31-DEC-2024,KENNEDY INVESTMENT GROUP,2509288
31-DEC-2024,KENNICOTT CAPITAL MANAGEMENT LLC,396952
31-DEC-2024,KENSICO CAPITAL MANAGEMENT CORP,206408550
31-DEC-2024,"KESTRA PRIVATE WEALTH SERVICES, LLC",137255153
31-DEC-2024,KAHN BROTHERS GROUP INC,775425
31-DEC-2024,KADENSA CAPITAL Ltd,45634962
31-DEC-2024,K.J. Harrison & Partners Inc,32252008
31-DEC-2024,"Johnson & White Wealth Management, LLC",2441
31-DEC-2024,Janney Montgomery Scott LLC,883553
31-DEC-2024,"Jasper Ridge Partners, L.P.",32072346
31-DEC-2024,Jentner Corp,910595
31-DEC-2024,"Jessup Wealth Management, Inc",2934008
31-DEC-2024,"Joel Adams & Associates, Inc.",719994
31-DEC-2024,"Joel Isaacson & Co., LLC",40798303
31-DEC-2024,"John W. Brooker & Co., CPAs",213520
31-DEC-2024,"Johnson Bixby & Associates, LLC",3180207
31-DEC-2024,Jupiter Wealth Management LLC,15012987
31-DEC-2024,Jordan Park Group LLC,463650
31-DEC-2024,Jordan Park Trust Co LLC,480932
31-DEC-2024,Joseph Group Capital Management,4448119
31-DEC-2024,"Joseph P. Lucia & Associates, LLC",1099790
31-DEC-2024,"Joule Financial, LLC",1101822
31-DEC-2024,"Journey Advisory Group, LLC",36943729
31-DEC-2024,Junto Capital Management LP,53471912
31-DEC-2024,KEYNOTE FINANCIAL SERVICES LLC,4403043
31-DEC-2024,"KEYVANTAGE WEALTH, LLC",3511920
31-DEC-2024,Intrepid Financial Planning Group LLC,2818268
31-DEC-2024,KEYWISE CAPITAL MANAGEMENT (HK) Ltd,400425
31-DEC-2024,KPP Advisory Services LLC,11596921
31-DEC-2024,"KRAEMATON INVESTMENT ADVISORS, INC",1272272
31-DEC-2024,"KRAFT ASSET MANAGEMENT, LLC",511146
31-DEC-2024,"KRS Capital Management, LLC",2058401
31-DEC-2024,KWB Wealth,5110683
31-DEC-2024,"KWMG, LLC",8568352
31-DEC-2024,Kades & Cheifetz LLC,2024064
31-DEC-2024,Kaizen Financial Strategies,3154116
31-DEC-2024,Kampmann Melissa S.,5859272
31-DEC-2024,Kanen Wealth Management LLC,224196
31-DEC-2024,Kapitalo Investimentos Ltda,11813380
31-DEC-2024,Kapstone Financial Advisors LLC,4314487
31-DEC-2024,Karani Asset Management LLC,6144206
31-DEC-2024,"Karpus Management, Inc.",716550
31-DEC-2024,Katamaran Capital LLP,1461762
31-DEC-2024,Kathleen S. Wright Associates Inc.,292264
31-DEC-2024,"Kathmere Capital Management, LLC",11844122
31-DEC-2024,KP Management LLC,6322500
31-DEC-2024,KORNITZER CAPITAL MANAGEMENT INC /KS,247679722
31-DEC-2024,"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",4548284
31-DEC-2024,"KINGSWOOD WEALTH ADVISORS, LLC",30435027
31-DEC-2024,"KFA Private Wealth Group, LLC",1989291
31-DEC-2024,"KFG WEALTH MANAGEMENT, LLC",2336533
31-DEC-2024,"KG&L Capital Management,LLC",10173538
31-DEC-2024,"KICKSTAND VENTURES, LLC.",1164605
31-DEC-2024,KIECKHEFER GROUP LLC,141203
31-DEC-2024,"KILEY JUERGENS WEALTH MANAGEMENT, LLC",48353231
31-DEC-2024,KING LUTHER CAPITAL MANAGEMENT CORP,1253327937
31-DEC-2024,"KIRTLAND HILLS CAPITAL MANAGEMENT, LLC",2853379
31-DEC-2024,"KMT WEALTH MANAGEMENT, LLC",377664
31-DEC-2024,"KITCHING PARTNERS, LLC",630564
31-DEC-2024,KKM Financial LLC,5461968
31-DEC-2024,"KLCM Advisors, Inc.",6896739
31-DEC-2024,"KLEIN PAVLIS & PEASLEY FINANCIAL, INC.",249107
31-DEC-2024,KLINGENSTEIN FIELDS & CO LP,73402595
31-DEC-2024,KLP KAPITALFORVALTNING AS,1116940438
31-DEC-2024,"KMG FIDUCIARY PARTNERS, LLC",51739831
31-DEC-2024,Janney Capital Management LLC,36543
31-DEC-2024,"James Reed Financial Services, Inc.",1337420
31-DEC-2024,"James J. Burns & Company, LLC",7023
31-DEC-2024,James Hambro & Partners LLP,154049112
31-DEC-2024,Israel Discount Bank of New York,1085784
31-DEC-2024,IvyRock Asset Management (HK) Ltd,459435
31-DEC-2024,"Iyo Bank, Ltd.",27851
31-DEC-2024,J. Goldman & Co LP,29295093
31-DEC-2024,"J. L. Bainbridge & Co., Inc.",137289147
31-DEC-2024,"J. W. Coons Advisors, LLC",18904126
31-DEC-2024,"J.P. Marvel Investment Advisors, LLC",18368127
31-DEC-2024,J.Safra Asset Management Corp,4592412
